p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00494196934467642,0.329028301233639,0.31,0.164,1,27,AAEL012154
0.00496344213160765,0.314574708754074,0.333,0.175,1,27,AAEL019683
0.0050033802313273,0.342597416427218,0.524,0.369,1,27,AAEL001808
0.00560760155167623,0.288716079920207,0.619,0.479,1,27,AAEL005736
0.00613699507458442,0.30356311711642,0.286,0.145,1,27,AAEL007707
0.00616520520851487,0.320900995702426,0.5,0.322,1,27,AAEL012203
0.00621153190014304,0.305263591164458,0.857,0.614,1,27,AAEL027655
0.00652462871804431,0.317729151131425,0.31,0.166,1,27,AAEL011216
0.00689860259768367,0.272081617195833,0.667,0.543,1,27,AAEL001007
0.00691327207128582,0.253721616334834,0.833,0.666,1,27,AAEL012911
0.00701793470255277,0.328080329629806,0.262,0.139,1,27,AAEL005375
0.00728577502009141,0.33607741824594,0.31,0.174,1,27,AAEL015064
0.00745916730139418,0.303023505685733,0.262,0.13,1,27,AAEL002924
0.00779766816232405,0.307961841990729,0.381,0.214,1,27,AAEL018333
0.00804077527052707,0.332848015547369,0.357,0.209,1,27,AAEL022402
0.00842650716622241,0.286254426585333,0.595,0.455,1,27,AAEL017329
3.92910475507345e-305,0.752775365482003,0.275,0.001,4.68152831567001e-301,28,AAEL023481
7.72320685433757e-297,1.59712742434045,0.725,0.012,9.20220096694321e-293,28,AAEL003966
1.51540756944505e-105,1.09533300487062,0.45,0.014,1.80560811899377e-101,28,AAEL001423
3.0512494821522e-99,0.837005193293065,0.3,0.006,3.63556375798435e-95,28,AAEL003443
1.62933933580762e-93,1.43878600998536,0.6,0.03,1.94135781861478e-89,28,AAEL006526
2.90253353151604e-85,0.746431253979766,0.25,0.005,3.45836870280136e-81,28,AAEL012103
2.65940592396513e-78,0.660630693145824,0.25,0.006,3.16868215840446e-74,28,AAEL009314
3.03473703837828e-75,1.60618163731623,0.75,0.063,3.61588918122772e-71,28,AAEL004825
1.13671078573549e-63,0.958093674518499,0.4,0.019,1.35439090120384e-59,28,AAEL026922
2.09689707150228e-52,1.4551190689333,0.75,0.086,2.49845286069497e-48,28,AAEL012110
2.00521388395475e-50,1.10144177122198,0.475,0.035,2.38921234273209e-46,28,AAEL019602
1.19507178977122e-48,1.14349528310486,0.475,0.037,1.4239280375124e-44,28,AAEL008370
1.84969410400798e-48,1.23044410079621,0.55,0.05,2.20391052492551e-44,28,AAEL002308
7.28064858505145e-47,1.25257841103577,0.575,0.058,8.6748927890888e-43,28,AAEL009869
1.77176407317947e-44,0.90770858406663,0.35,0.021,2.11105689319334e-40,28,AAEL020587
1.37908076260197e-41,1.24351007518511,0.625,0.076,1.64317472864024e-37,28,AAEL004803
3.2995092070069e-39,1.37985518087001,0.7,0.102,3.93136522014872e-35,28,AAEL005950
4.01665407853533e-37,1.36794898945343,0.725,0.118,4.78584333457484e-33,28,AAEL001299
7.59183925953498e-37,1.4867316416397,0.9,0.205,9.04567647773593e-33,28,AAEL019694
3.64241539742585e-36,1.46603851002846,0.85,0.174,4.3399379460329e-32,28,AAEL004583
4.93897340444807e-36,0.893499260007242,0.325,0.023,5.88478681139988e-32,28,AAEL021099
2.65174344906709e-34,0.918849937131382,0.4,0.036,3.15955231956344e-30,28,AAEL008111
3.70952770069954e-34,0.984289037038245,0.4,0.037,4.41990225538351e-30,28,AAEL007691
1.90825303958425e-32,0.956345294605511,0.425,0.043,2.27368349666463e-28,28,AAEL006535
1.79313332119656e-30,0.771212573976509,0.3,0.023,2.13651835220571e-26,28,AAEL024256
3.17850895723014e-30,1.1722112718223,0.575,0.09,3.78719342253971e-26,28,AAEL005849
1.24444505956764e-29,1.3455044204038,0.875,0.268,1.48275628847484e-25,28,AAEL023694
1.77886864282356e-29,1.26056356149148,0.7,0.129,2.11952198792428e-25,28,AAEL027131
1.32003219622546e-28,0.707888500363545,0.3,0.024,1.57281836180263e-24,28,AAEL020061
4.51283714926639e-28,1.31453488533632,0.925,0.35,5.37704546335091e-24,28,AAEL003378
1.0678345136843e-26,1.1813828688303,0.6,0.109,1.27232482305484e-22,28,AAEL019634
1.77003208512448e-26,0.922744240155214,0.4,0.047,2.10899322942582e-22,28,AAEL003184
6.00851226872071e-25,0.95964901198433,0.425,0.056,7.15914236818073e-21,28,AAEL018340
6.06383682522213e-25,1.34749144755042,0.875,0.3,7.22506157725216e-21,28,AAEL019845
4.1744381644466e-24,0.851960287929084,0.35,0.04,4.97384307293812e-20,28,AAEL006973
1.79537125234145e-23,0.696980783537099,0.975,0.854,2.13918484716484e-19,28,AAEL002876
2.59796070635199e-23,0.855381345596014,0.375,0.047,3.09547018161839e-19,28,AAEL009679
9.02454549444721e-23,1.16309599795586,0.725,0.18,1.07527459566339e-18,28,AAEL019426
1.32053696226162e-21,1.12579440205515,0.625,0.14,1.57341979053472e-17,28,AAEL026043
6.28339469697379e-21,0.976093403540427,0.45,0.075,7.48666478144427e-17,28,AAEL018240
7.76537170464983e-20,1.05392973172496,0.65,0.153,9.25244038609028e-16,28,AAEL010145
1.39015848928456e-19,0.942968161429631,0.925,0.505,1.65637383998255e-15,28,AAEL025245
2.66722680708058e-19,0.714348100020046,0.3,0.036,3.17800074063651e-15,28,AAEL020800
5.1204498738671e-19,1.08242450779181,0.525,0.118,6.10101602471265e-15,28,AAEL001046
1.0811113522251e-18,1.11211061179267,0.7,0.242,1.28814417617621e-14,28,AAEL007651
1.87104399391129e-18,0.996445909972749,0.525,0.114,2.2293489187453e-14,28,AAEL011206
2.54225597372982e-18,0.589916317432781,0.25,0.026,3.02909799269908e-14,28,AAEL024210
3.85513756785677e-18,0.629071955171446,0.25,0.027,4.59339641210134e-14,28,AAEL020477
6.24739292374191e-18,1.05668012465361,0.6,0.149,7.44376866863848e-14,28,AAEL024540
1.17597910026457e-17,1.05008974719248,0.6,0.159,1.40117909796524e-13,28,AAEL019672
1.79725902184564e-17,0.974316621749925,0.525,0.125,2.14143412452908e-13,28,AAEL009991
6.28617991691276e-17,0.764933095053024,0.325,0.048,7.48998337100155e-13,28,AAEL003137
9.17343464127263e-17,1.06329634349866,0.625,0.172,1.09301473750763e-12,28,AAEL007197
1.22134617322666e-16,1.04906832380028,0.675,0.227,1.45523396539956e-12,28,AAEL019772
1.40506796186751e-16,0.484995506496756,0.975,0.854,1.67413847656514e-12,28,AAEL003953
4.31789209498417e-16,0.780630870464415,0.875,0.642,5.14476843117364e-12,28,AAEL018320
5.03576094178369e-16,0.989682765500525,0.525,0.13,6.00010916213526e-12,28,AAEL022493
5.41759746692246e-16,0.882899567738774,0.375,0.069,6.45506738183811e-12,28,AAEL003131
1.18260244109724e-15,0.557748946132962,0.25,0.031,1.40907080856736e-11,28,AAEL007892
1.44130893515072e-15,1.01422246898575,0.7,0.295,1.71731959623208e-11,28,AAEL019589
2.71502114525393e-15,0.962045096161517,0.8,0.37,3.23494769457006e-11,28,AAEL017374
3.56336236558514e-15,0.691670251409594,0.3,0.046,4.24574625859469e-11,28,AAEL006364
4.04321509358435e-15,0.960742997804565,0.55,0.155,4.81749078400575e-11,28,AAEL019418
9.84287859521764e-15,0.504819324194535,0.925,0.809,1.17277898462018e-10,28,AAEL019596
1.02113532733331e-14,0.787117531223472,0.875,0.534,1.21668274251763e-10,28,AAEL019437
1.86921776783244e-14,0.501534393052566,0.925,0.767,2.22717297037236e-10,28,AAEL022431
4.83936126140652e-14,0.989489573581721,0.625,0.219,5.76609894296587e-10,28,AAEL014566
1.28845024007624e-13,1.04501805620253,0.55,0.176,1.53518846105084e-09,28,AAEL002049
1.48698044651699e-13,0.797766696889738,0.425,0.091,1.77173720202499e-09,28,AAEL006412
1.54044573642589e-13,0.771571269607541,0.425,0.091,1.83544109495145e-09,28,AAEL028092
2.06133841086931e-13,0.690304885587517,0.3,0.051,2.45608471655078e-09,28,AAEL007473
6.24734946450533e-13,0.855159123091187,0.425,0.105,7.4437168869581e-09,28,AAEL001113
6.59790218106147e-13,0.42113951627163,0.95,0.867,7.86140044873475e-09,28,AAEL023512
9.85956317726282e-13,0.647914441363535,0.275,0.045,1.17476695257086e-08,28,AAEL011898
1.93655554744974e-12,0.784569333234975,0.825,0.502,2.30740593478637e-08,28,AAEL027099
3.08591434104352e-12,0.649851621386368,0.3,0.054,3.67686693735336e-08,28,AAEL019562
5.0414507300776e-12,0.670982834039994,0.3,0.055,6.00688854488745e-08,28,AAEL011109
5.37630405531804e-12,0.753965199903688,0.8,0.493,6.40586628191144e-08,28,AAEL024112
1.39255282961335e-11,0.602939078146272,0.25,0.04,1.6592266964843e-07,28,AAEL024438
1.92016898476615e-11,0.767000680819311,0.775,0.43,2.28788134534887e-07,28,AAEL011680
2.00847105880855e-11,0.697027649701271,0.275,0.05,2.39309326657038e-07,28,AAEL011741
3.87677127037002e-11,0.448634555046862,0.875,0.77,4.61917296864587e-07,28,AAEL011359
4.29419039813856e-11,0.778602532642512,0.4,0.106,5.1165278593821e-07,28,AAEL007800
6.26188675765667e-11,0.556948220113782,0.9,0.68,7.46103807174792e-07,28,AAEL019572
7.85173308345442e-11,0.570907323170267,0.25,0.043,9.35533996893595e-07,28,AAEL027402
1.17021220549089e-10,0.803972639901527,0.45,0.139,1.3943078428424e-06,28,AAEL003494
1.18824959952293e-10,0.892674541273045,0.5,0.178,1.41579939783157e-06,28,AAEL004041
1.45800992057884e-10,0.657617351413398,0.275,0.053,1.73721882036969e-06,28,AAEL003713
1.63074101512252e-10,0.836839321667611,0.625,0.297,1.94302791951849e-06,28,AAEL021846
4.08420487601582e-10,0.323346337229907,0.9,0.865,4.86633010977285e-06,28,AAEL019793
4.58269228874484e-10,0.552847924850788,0.8,0.65,5.46027786203947e-06,28,AAEL009630
6.84202679088474e-10,0.335258722441148,0.875,0.834,8.15227492133917e-06,28,AAEL025268
1.24821550341544e-09,0.676263646317079,0.725,0.509,1.48724877231949e-05,28,AAEL017012
1.69427424767011e-09,0.75775122675105,0.65,0.333,2.01872776609893e-05,28,AAEL004732
2.49921210314164e-09,0.820173167060001,0.475,0.176,2.97781122089326e-05,28,AAEL005754
2.53094903267256e-09,0.588970510238522,0.8,0.608,3.01562577242936e-05,28,AAEL007979
4.70855445356388e-09,0.815168155066767,0.575,0.256,5.61024263142137e-05,28,AAEL011506
6.7485293815846e-09,0.765559164440974,0.5,0.171,8.04087275815805e-05,28,AAEL021576
7.83381350959005e-09,0.560181228640531,0.25,0.051,9.33398879667654e-05,28,AAEL008141
8.88202851584108e-09,0.753509944637826,0.425,0.146,0.000105829369766246,28,AAEL027096
1.08384897185271e-08,0.712722396432714,0.625,0.341,0.00012914060499625,28,AAEL001549
1.60432218456519e-08,0.688479971513891,0.675,0.406,0.000191154988290942,28,AAEL019528
1.69152973959268e-08,0.738639058853348,0.35,0.105,0.000201545768472467,28,AAEL011391
4.12180683732043e-08,0.552592596980636,0.25,0.056,0.000491113284666729,28,AAEL007881
6.11409551111734e-08,0.476898602531729,0.8,0.664,0.000728494480149631,28,AAEL025410
6.51288352231357e-08,0.603461240540315,0.275,0.07,0.000776010071683662,28,AAEL010679
7.03705576716353e-08,0.728953637495927,0.575,0.293,0.000838465194657535,28,AAEL014768
7.18727144134569e-08,0.564225395796417,0.75,0.543,0.000856363392236339,28,AAEL022718
7.22449675614638e-08,0.67203016648601,0.35,0.108,0.000860798788494841,28,AAEL000558
9.83277971997536e-08,0.522659111333937,0.725,0.573,0.00117157570363506,28,AAEL020002
1.09447738450133e-07,0.673758107870742,0.35,0.113,0.00130406980363334,28,AAEL006895
1.12383290103216e-07,0.514362639720378,0.75,0.573,0.00133904690157982,28,AAEL014511
1.15504699752456e-07,0.530148062690721,0.85,0.631,0.00137623849755051,28,AAEL019970
1.52331434201791e-07,0.819759004283401,0.5,0.234,0.00181502903851434,28,AAEL023521
1.96267178402059e-07,0.39079042159138,0.775,0.691,0.00233852343066053,28,AAEL008078
2.53275319551981e-07,0.488013292903187,0.725,0.579,0.00301777543246185,28,AAEL005446
3.01487503036978e-07,0.487198016505704,0.725,0.625,0.00359222359868559,28,AAEL025391
3.68998567178215e-07,0.573675956274104,0.275,0.076,0.00439661792792843,28,AAEL005879
5.02085038311816e-07,0.564460009421599,0.275,0.077,0.00598234323148528,28,AAEL012039
5.29990399166711e-07,0.682750460580642,0.45,0.19,0.00631483560607137,28,AAEL014886
6.2323862174126e-07,0.615882996800247,0.625,0.352,0.00742588817804711,28,AAEL025130
6.34355996668593e-07,0.709311057221967,0.45,0.199,0.00755835170030628,28,AAEL009387
8.58873415735951e-07,0.532378743774557,0.7,0.549,0.0102334767484939,28,AAEL012412
8.99392667797361e-07,0.711184852952825,0.375,0.144,0.0107162636368056,28,AAEL007268
1.04915737233929e-06,0.676653243141378,0.55,0.276,0.0125007100914226,28,AAEL020614
1.12856719561446e-06,0.367245094875114,0.775,0.74,0.0134468781357463,28,AAEL025097
1.17168527084842e-06,0.574384624294208,0.325,0.099,0.0139606300021589,28,AAEL019935
1.27741157828473e-06,0.672635862115367,0.55,0.285,0.0152203589552626,28,AAEL021073
1.67236419800336e-06,0.682894639628118,0.525,0.304,0.01992621941921,28,AAEL009169
1.7534125064849e-06,0.416046676259942,0.75,0.615,0.0208919100147675,28,AAEL018214
2.16115353288984e-06,0.632422300094552,0.35,0.127,0.0257501443443824,28,AAEL026837
2.2737043855575e-06,0.44105596334156,0.775,0.644,0.0270911877539177,28,AAEL026260
2.54054798504247e-06,0.614418002376092,0.65,0.419,0.030270629241781,28,AAEL009114
3.4680588037422e-06,0.560420782805434,0.25,0.073,0.0413219206465883,28,AAEL027686
3.4697234044577e-06,0.666940553709729,0.425,0.191,0.0413417543641135,28,AAEL020264
3.843515712741e-06,0.577423039645752,0.3,0.097,0.0457954897173091,28,AAEL013840
4.77324493159777e-06,0.614641987876489,0.325,0.115,0.0568732133599874,28,AAEL023348
5.80624710439336e-06,0.584325413204287,0.6,0.419,0.0691814342488469,28,AAEL018699
6.81063919044679e-06,0.59375595967889,0.4,0.171,0.0811487659541735,28,AAEL020625
6.92964521349017e-06,0.593234508345945,0.6,0.423,0.0825667227187354,28,AAEL001356
8.99652718259273e-06,0.678867405117013,0.4,0.183,0.107193621380592,28,AAEL019801
9.66336818509281e-06,0.618722099252319,0.375,0.157,0.115139031925381,28,AAEL004964
1.15220295339145e-05,0.593726968345496,0.575,0.364,0.137284981896592,28,AAEL004520
1.17209379714719e-05,0.544664697005173,0.6,0.454,0.139654975930088,28,AAEL019595
1.62343503862065e-05,0.255691005706403,0.85,0.814,0.19343228485165,28,AAEL014965
2.04283287274495e-05,0.531817179317541,0.3,0.107,0.243403536787561,28,AAEL026437
2.24516422539887e-05,0.365838898874568,0.75,0.64,0.267511317456276,28,AAEL025750
2.31865008504485e-05,0.617805864707413,0.325,0.13,0.276267157633094,28,AAEL003277
3.31608220477796e-05,0.325282810755109,0.725,0.655,0.395111194699295,28,AAEL013702
3.74701748356309e-05,0.614692918853929,0.45,0.248,0.446457133166543,28,AAEL020132
4.01319170222482e-05,0.577012856540766,0.525,0.331,0.478171791320087,28,AAEL014071
4.10372360629758e-05,0.632043979610932,0.4,0.201,0.488958667690357,28,AAEL007136
4.56565870862239e-05,0.630680621327571,0.4,0.21,0.543998235132358,28,AAEL024337
4.62752944086234e-05,0.553152769015069,0.425,0.183,0.551370132878748,28,AAEL025477
5.20542445511983e-05,0.630766130784973,0.375,0.179,0.620226323827528,28,AAEL003063
5.59429234971167e-05,0.411068783976394,0.675,0.534,0.666559933468145,28,AAEL025111
7.40973598100647e-05,0.529497236830415,0.575,0.462,0.882870042136921,28,AAEL009380
8.23778423037471e-05,0.359191008169193,0.675,0.625,0.981531991049147,28,AAEL019567
8.98682239186078e-05,0.630144424462595,0.4,0.21,1,28,AAEL012796
0.000106530890669944,0.574382381606689,0.425,0.242,1,28,AAEL000172
0.000163027196220621,0.540950992370338,0.4,0.199,1,28,AAEL009658
0.000171572548658367,0.313002824661604,0.7,0.682,1,28,AAEL006035
0.000185179750727298,0.587307426390132,0.35,0.176,1,28,AAEL001216
0.00023475019445168,0.496377565459927,0.525,0.386,1,28,AAEL014636
0.000259122229299476,0.399709377858251,0.625,0.531,1,28,AAEL009294
0.000283791131949038,0.439538146018518,0.275,0.103,1,28,AAEL010681
0.00029724304144126,0.521831579024131,0.25,0.099,1,28,AAEL010223
0.000301919503265293,0.493866290639957,0.375,0.177,1,28,AAEL001776
0.000433293608890106,0.42955581339808,0.275,0.111,1,28,AAEL005221
0.00049641918418711,0.539695335135506,0.45,0.297,1,28,AAEL006171
0.000658176440714915,0.486836935668576,0.35,0.181,1,28,AAEL007990
0.000675839517350414,0.513447514305444,0.4,0.225,1,28,AAEL017455
0.000855430304071217,0.286573256743409,0.7,0.641,1,28,AAEL019499
0.000877814290946639,0.495464154195741,0.3,0.141,1,28,AAEL002487
0.000893603849725411,0.507486975739709,0.45,0.308,1,28,AAEL026075
0.00129791716724465,0.432716089767232,0.5,0.381,1,28,AAEL002646
0.00147828025126461,0.468718536286831,0.275,0.128,1,28,AAEL002451
0.00183176835923988,0.502864405710494,0.4,0.26,1,28,AAEL010655
0.00348212851811622,0.445611433631791,0.5,0.392,1,28,AAEL019422
0.00351148734038242,0.273968103446319,0.7,0.641,1,28,AAEL025453
0.00366548921586259,0.414600422362609,0.425,0.3,1,28,AAEL021394
0.00400373581669401,0.371386401710287,0.5,0.401,1,28,AAEL005915
0.00440457836438152,0.451228665247517,0.25,0.117,1,28,AAEL007191
0.00505632029444956,0.425587993093326,0.4,0.271,1,28,AAEL011564
0.00515162282317668,0.438873984208825,0.275,0.147,1,28,AAEL007151
0.00537237038795966,0.287729234498995,0.675,0.602,1,28,AAEL003133
0.00546143853912684,0.387043586240358,0.275,0.135,1,28,AAEL002253
0.00655772615949357,0.456636085935044,0.425,0.322,1,28,AAEL019814
0.00708111928519635,0.444319150499395,0.35,0.228,1,28,AAEL005766
0.0072336204703242,0.273632837242961,0.575,0.551,1,28,AAEL001906
0.00738190030139984,0.386768121374645,0.475,0.357,1,28,AAEL027242
0.00879319560325816,0.331001903654959,0.55,0.455,1,28,AAEL019653
0.00908245076511045,0.385028589981638,0.425,0.334,1,28,AAEL008645
0.00926026420406933,0.334623300149739,0.5,0.465,1,28,AAEL002551
0,1.67522355943145,0.889,0.006,0,29,AAEL011275
3.16105843673611e-160,0.892819257438767,0.444,0.007,3.76640112737108e-156,29,AAEL022769
4.71558528634252e-160,1.09431025526039,0.5,0.01,5.61861986867711e-156,29,AAEL010766
1.69894530443087e-143,2.29149623077221,0.944,0.047,2.02429333022939e-139,29,AAEL007542
9.1290456090627e-133,1.54037075341708,0.806,0.034,1.08772578431982e-128,29,AAEL001641
7.27052129464135e-106,0.525221344443562,0.25,0.003,8.66282612256516e-102,29,AAEL005138
2.48638305891499e-104,1.87408614353893,0.889,0.058,2.96252541469721e-100,29,AAEL001899
2.78893527605508e-103,1.93095038722546,0.972,0.073,3.32301638141963e-99,29,AAEL018240
1.71033937834522e-102,1.50109458967396,0.833,0.049,2.03786936929833e-98,29,AAEL008141
2.39823077592677e-87,2.29827320091928,1,0.096,2.85749196951674e-83,29,AAEL005793
1.69444056237293e-83,1.11102339793843,0.5,0.021,2.01892593006734e-79,29,AAEL027023
1.73504671606522e-77,1.81871902127694,1,0.099,2.06730816219171e-73,29,AAEL010681
1.04614961685414e-72,1.36359595551973,0.75,0.057,1.2464872684817e-68,29,AAEL026928
6.75669629979248e-72,1.16716079319239,0.528,0.027,8.05060364120274e-68,29,AAEL003550
1.41771765127544e-61,1.05377528363396,0.528,0.032,1.68921058149468e-57,29,AAEL024793
2.38730069008628e-61,1.56180096516047,0.806,0.082,2.8444687722378e-57,29,AAEL018139
2.9793040474927e-60,1.54980119217141,0.889,0.104,3.54984077258756e-56,29,AAEL026764
1.21177104071402e-59,1.97125146715519,1,0.148,1.44382519501076e-55,29,AAEL024540
1.96489339393143e-56,1.6692304733183,0.917,0.12,2.3411704788693e-52,29,AAEL005476
2.17088117075492e-56,1.27663193604888,0.639,0.051,2.58660491495449e-52,29,AAEL003713
2.24271805865705e-55,1.52441920524739,0.889,0.113,2.67219856688987e-51,29,AAEL023348
6.53398698079479e-54,0.55508566355033,0.278,0.01,7.78524548761699e-50,29,AAEL014619
4.3860789853088e-53,1.48414426703536,0.833,0.094,5.22601311099544e-49,29,AAEL010102
4.51143502484592e-53,1.18265277713965,0.611,0.052,5.37537483210392e-49,29,AAEL014216
1.31293264445793e-50,1.57091893859294,0.917,0.131,1.56435924587162e-46,29,AAEL002253
8.8373301813211e-49,1.02875768677934,0.5,0.037,1.05296789110441e-44,29,AAEL003211
3.77693557115259e-48,1.70177995045416,1,0.179,4.50021873302831e-44,29,AAEL019426
8.34435426949512e-48,1.6224288050719,0.889,0.138,9.94229811210344e-44,29,AAEL022162
2.03561346244498e-47,0.675153083298803,0.333,0.016,2.42543344050319e-43,29,AAEL019988
3.96972872244969e-45,1.37789425376015,0.75,0.09,4.72993177279881e-41,29,AAEL006412
1.4085568500781e-44,1.18354433804981,0.556,0.05,1.67829548686806e-40,29,AAEL013525
3.11688327626731e-42,1.87504310429558,0.944,0.204,3.7137664236725e-38,29,AAEL003322
3.85432910707176e-42,1.30946769957373,0.75,0.1,4.592433131076e-38,29,AAEL007322
1.7359774438195e-41,1.42238271591027,0.861,0.129,2.06841712431093e-37,29,AAEL027131
1.09338120958049e-40,0.977668339386107,0.528,0.048,1.30276371121515e-36,29,AAEL026449
6.77010261410356e-38,0.896069505652717,0.472,0.04,8.06657726470439e-34,29,AAEL002638
1.14409826177722e-37,1.30253281863804,0.75,0.114,1.36319307890756e-33,29,AAEL016972
2.23581713739066e-36,1.4627694940337,0.833,0.163,2.66397611920097e-32,29,AAEL024497
2.42007529433394e-36,0.836999339250427,0.472,0.042,2.88351971319888e-32,29,AAEL001832
4.79188748195082e-36,1.03550020565877,0.583,0.066,5.7095339347444e-32,29,AAEL014022
2.46212200259633e-35,1.6475601824039,1,0.302,2.93361836609352e-31,29,AAEL014510
6.23975229846631e-35,0.854442373267369,0.528,0.053,7.4346648636226e-31,29,AAEL019562
1.17646259387965e-33,1.18183577151023,0.667,0.097,1.40175518060761e-29,29,AAEL019987
4.26199498621641e-33,0.487575160458075,0.278,0.016,5.07816702607685e-29,29,AAEL023999
2.909144873818e-31,0.661999632669825,0.361,0.028,3.46624611715414e-27,29,AAEL012691
3.16714132919147e-31,1.16731758064945,0.667,0.098,3.77364889373163e-27,29,AAEL019935
1.25709485368066e-29,1.47406943618006,1,0.447,1.49782851816051e-25,29,AAEL012925
2.66846484514167e-28,1.32889805245059,0.889,0.256,3.1794758629863e-24,29,AAEL024332
4.32831497945433e-28,1.37927777737207,0.972,0.39,5.15718729801983e-24,29,AAEL007240
5.02751451138005e-28,0.589494648990118,0.306,0.023,5.99028354030932e-24,29,AAEL026249
4.99917188570935e-27,1.02669493349235,0.639,0.105,5.95651330182269e-23,29,AAEL026437
9.51875267795914e-27,0.871021654353345,0.528,0.069,1.13415938157883e-22,29,AAEL012092
5.55750269106733e-26,0.856165265392249,0.389,0.041,6.62176445640673e-22,29,AAEL000445
1.50052690255327e-25,1.17494121955857,0.778,0.187,1.78787780439222e-21,29,AAEL019619
1.70127618909802e-25,1.14651526610199,0.944,0.323,2.0270705793103e-21,29,AAEL004731
7.12330211623011e-25,1.19223119657006,0.917,0.312,8.48741447148817e-21,29,AAEL027597
2.68585193655266e-24,1.31425825312071,0.639,0.122,3.20019258240249e-20,29,AAEL013458
4.7836427088864e-24,0.651547620342689,1,0.901,5.69971028763814e-20,29,AAEL003003
5.83815642868716e-24,1.20845151062043,0.75,0.175,6.95616338478075e-20,29,AAEL001776
6.4571041088629e-24,1.04365569226873,0.75,0.159,7.69363954571015e-20,29,AAEL019672
8.23092588567358e-24,0.744296382018915,0.361,0.038,9.80714819278007e-20,29,AAEL008928
1.04346861578464e-23,1.01088779347746,1,0.629,1.2432928557074e-19,29,AAEL023107
1.33454010137215e-23,1.19309809270231,0.972,0.536,1.59010453078491e-19,29,AAEL018700
1.42226464453184e-23,1.11433588235835,0.972,0.444,1.69462832395969e-19,29,AAEL021554
1.35615376863824e-22,0.729439576101071,1,0.866,1.61585721533246e-18,29,AAEL019934
3.03244928185722e-22,0.794313289758547,1,0.801,3.61316331933287e-18,29,AAEL000511
3.45476759945232e-22,1.06858827121809,0.667,0.143,4.11635559474744e-18,29,AAEL006922
1.3203058627501e-21,1.07913087802238,0.833,0.226,1.57314443546674e-17,29,AAEL019772
2.75437529915951e-21,0.896735941580312,1,0.677,3.28183816894856e-17,29,AAEL001925
3.0452461082267e-21,0.700495571420949,0.972,0.851,3.62841073795211e-17,29,AAEL010541
7.48234656698702e-20,0.87002463358937,0.556,0.104,8.91521593456503e-16,29,AAEL012161
8.30593569012327e-20,1.0830774023504,0.889,0.361,9.89652237478188e-16,29,AAEL010881
2.81589782525093e-19,1.05311416809807,0.833,0.303,3.35514225878648e-15,29,AAEL005726
2.86108396663903e-19,1.1126202356652,0.861,0.384,3.4089815462504e-15,29,AAEL014636
4.92792685188791e-19,1.13887269707643,0.778,0.26,5.87162484402445e-15,29,AAEL001492
7.24047135396407e-19,0.615215509254184,0.306,0.034,8.62702161824819e-15,29,AAEL011918
7.30611626269912e-19,1.04743523482408,0.694,0.185,8.70523752700601e-15,29,AAEL024602
9.10015744763069e-19,0.967892080074757,0.972,0.527,1.0842837598852e-14,29,AAEL026147
3.87200220071275e-18,0.862345630666802,0.944,0.557,4.61349062214924e-14,29,AAEL019477
5.12383114836995e-18,1.02563346720493,0.722,0.219,6.1050448132828e-14,29,AAEL005044
1.61015619508198e-17,1.0595632589989,0.694,0.199,1.91850110644018e-13,29,AAEL011088
2.50917058503581e-17,1.00055499762702,0.944,0.47,2.98967675207017e-13,29,AAEL021082
4.57478348582562e-17,1.01399954526219,0.833,0.365,5.45085452336122e-13,29,AAEL006776
5.4851987433726e-17,0.837519887488816,0.972,0.631,6.53561430272845e-13,29,AAEL019970
6.22600671169501e-17,0.827401385301942,0.5,0.096,7.41828699698461e-13,29,AAEL013840
1.22405845446847e-16,1.13915430861453,0.667,0.194,1.45846564849919e-12,29,AAEL019432
3.37499844621094e-16,1.01240091065238,0.806,0.3,4.02131064866033e-12,29,AAEL019845
5.97152669257702e-16,0.941826856721723,0.778,0.257,7.11507405420552e-12,29,AAEL026392
1.02461292987417e-15,0.614958153247733,0.361,0.055,1.22082630594507e-11,29,AAEL010650
1.89066529892812e-15,0.918616292014387,0.722,0.207,2.25272770367285e-11,29,AAEL019694
2.05078418649073e-15,0.492948853759075,0.278,0.034,2.44350935820371e-11,29,AAEL000211
5.87852990315812e-15,0.84301789733644,0.861,0.507,7.00426837961291e-11,29,AAEL014041
6.81723601515197e-15,0.927651474234694,0.833,0.427,8.12273671205358e-11,29,AAEL019690
6.99174669612798e-15,0.557286597717612,0.972,0.768,8.33066618843648e-11,29,AAEL004572
1.59887324043551e-14,0.701348575436479,0.944,0.65,1.90505746597892e-10,29,AAEL019416
1.90830630664863e-14,0.872149237289391,0.833,0.345,2.27374696437184e-10,29,AAEL025611
2.72305840271648e-14,0.507405725053327,0.278,0.036,3.24452408683669e-10,29,AAEL020800
2.97706615007763e-14,0.496751628986591,1,0.826,3.5471743178175e-10,29,AAEL019860
7.28481362548828e-14,0.797145781345623,0.889,0.503,8.67985543476929e-10,29,AAEL025125
1.04588944915424e-13,0.977496700069439,0.694,0.263,1.24617727866728e-09,29,AAEL008679
1.08527901174611e-13,0.502602885172609,0.278,0.038,1.29310994249549e-09,29,AAEL007549
1.20107040966989e-13,0.725898383748177,0.889,0.53,1.43107539312167e-09,29,AAEL009294
1.49493694315067e-13,0.863411225153842,0.75,0.271,1.78121736776403e-09,29,AAEL005643
