"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATPsyndelta22",2.63735710265454e-21,1.27457557082898,0.926,0.656,3.30619086388773e-17,"60","ATPsyndelta"
"CG632933",3.3412069336386e-21,1.10487026500506,1,0.872,4.18853701200935e-17,"60","CG6329"
"cype14",4.93007857057429e-21,1.06752724617999,1,0.849,6.18034649607193e-17,"60","cype"
"Gpdh18",6.55165743777641e-21,1.39106091285175,0.868,0.459,8.21315776399651e-17,"60","Gpdh"
"CG1475724",1.04726748710751e-20,1.34764856263202,0.809,0.384,1.31285452183797e-16,"60","CG14757"
"COX7A16",2.11285398070972e-20,1.04722314444502,0.971,0.843,2.64867375021771e-16,"60","COX7A"
"RFeSP23",3.92705176267538e-20,1.06460316557124,0.971,0.794,4.92295208968985e-16,"60","RFeSP"
"ATPsynE17",6.53699347456291e-20,1.151874358541,0.941,0.761,8.19477501971206e-16,"60","ATPsynE"
"UQCR-C119",1.18032212515212e-19,1.17803612272804,0.956,0.697,1.47965181609069e-15,"60","UQCR-C1"
"ND-3014",2.77706673631168e-19,1.13884534816814,0.882,0.538,3.48133086064033e-15,"60","ND-30"
"dally7",2.21597479910323e-18,1.09258232775228,0.809,0.365,2.7779460081558e-14,"60","dally"
"CG304198",3.64325401441519e-18,1.20146430430366,0.588,0.188,4.56718323247089e-14,"60","CG30419"
"CG164015",1.79235280623262e-17,1.31522707121601,0.794,0.397,2.24689347789321e-13,"60","CG1640"
"UQCR-1418",2.39259823304947e-17,1.11467500388619,0.926,0.75,2.99936114495082e-13,"60","UQCR-14"
"ATPsynD24",2.44784149377136e-17,1.05010659281567,0.985,0.814,3.06861409659178e-13,"60","ATPsynD"
"Acon8",3.22545355132609e-17,1.15580476179343,0.794,0.366,4.04342857194239e-13,"60","Acon"
"CG3226418",3.35745790781042e-17,1.1190663476346,0.985,0.771,4.20890923323115e-13,"60","CG32264"
"Cisd215",4.69743683960854e-17,1.32792601594877,0.794,0.459,5.88870682213327e-13,"60","Cisd2"
"ATPsyngamma19",5.7412878618339e-17,1.14240984771108,0.882,0.7,7.19727846359497e-13,"60","ATPsyngamma"
"ND-B16.623",6.95995144024524e-17,1.04419734982956,0.926,0.661,8.72499512549144e-13,"60","ND-B16.6"
"Spn9",9.15352466292095e-17,1.11994634310974,0.926,0.587,1.14748585174377e-12,"60","Spn"
"tai17",9.24898208644615e-17,1.1121931808587,0.912,0.516,1.15945239435689e-12,"60","tai"
"CG143727",1.15717384385643e-16,1.15424233136823,0.412,0.109,1.45063313065842e-12,"60","CG14372"
"UQCR-C218",1.91805534039196e-16,1.11054432761983,0.926,0.709,2.40447417471536e-12,"60","UQCR-C2"
"COX5A27",2.92855230838272e-16,1.0515029418024,0.956,0.798,3.67123317378858e-12,"60","COX5A"
"ND-3921",3.58755177756951e-16,1.09315936445977,0.853,0.597,4.49735490836114e-12,"60","ND-39"
"Mpcp224",1.76073030301664e-15,1.01264396990596,0.912,0.774,2.20725150786166e-11,"60","Mpcp2"
"CG4239228",2.99800350608254e-15,1.1060503750858,0.926,0.677,3.75829719522508e-11,"60","CG42392"
"ND-B17.218",3.26059603385185e-15,1.07117818064869,0.912,0.642,4.08748318803668e-11,"60","ND-B17.2"
"ND-2327",5.51871949563432e-15,1.0838972980927,0.868,0.6,6.91826675972718e-11,"60","ND-23"
"ND-5124",1.87672988203663e-14,1.00505975608409,0.882,0.628,2.35266858012111e-10,"60","ND-51"
"ND-1814",3.57891271861953e-14,1.01326076084202,0.809,0.52,4.48652498406144e-10,"60","ND-18"
"Hr3821",5.59143062574117e-14,1.20280809069862,0.676,0.303,7.00941743242913e-10,"60","Hr38"
"CG137439",7.59532708186819e-14,1.03819230282149,0.544,0.201,9.52150202982996e-10,"60","CG13743"
"SdhB19",1.03818815771549e-13,1.0039760469091,0.824,0.576,1.30147267451214e-09,"60","SdhB"
"CG993225",1.97032025774949e-13,1.06072529597977,0.721,0.325,2.46999347511476e-09,"60","CG9932"
"ND-4218",6.50382030634987e-13,1.1032748440476,0.779,0.462,8.1531891360402e-09,"60","ND-42"
"ND-B1814",9.76198833015019e-13,1.01000560498427,0.735,0.418,1.22376285706763e-08,"60","ND-B18"
"CG4322211",1.2210770941799e-12,1.15534081035811,0.647,0.303,1.53074224526392e-08,"60","CG43222"
"l(1)G015619",1.54642517200115e-12,1.04372249720816,0.809,0.568,1.93859859562064e-08,"60","l(1)G0156"
"CG1395421",1.75529966791587e-12,1.17715659737437,0.721,0.347,2.20044366369933e-08,"60","CG13954"
"CG1175225",3.46624955931772e-12,1.04369160003685,0.765,0.465,4.34529044756069e-08,"60","CG11752"
"Scsalpha9",5.60167320522305e-12,1.04674531982387,0.794,0.595,7.02225753006761e-08,"60","Scsalpha"
"P325",5.87676509207159e-12,1.02317552176352,0.574,0.243,7.36711271942094e-08,"60","P32"
"ND-4912",1.05144669347498e-11,1.00260559855831,0.809,0.56,1.31809357494024e-07,"60","ND-49"
"NP15.616",3.44146014106138e-10,1.13400290094592,0.706,0.46,4.31421443283455e-06,"60","NP15.6"
"CG141866",1.62843936317754e-09,1.0975268869282,0.426,0.174,2.04141158567937e-05,"60","CG14186"
"CG457713",3.26649939611732e-09,1.6324451165428,0.632,0.358,4.09488364297267e-05,"60","CG4577"
"CG182655",1.34731393616046e-08,1.01079531153034,0.294,0.097,0.000168899275037076,"60","CG18265"
"CG981315",9.25057148651235e-08,1.09105600450466,0.735,0.489,0.00115965164154919,"60","CG9813"
"Arr2",0,9.02791044043405,1,0.038,0,"61","Arr2"
"Arr1",0,8.16920780358905,1,0.014,0,"61","Arr1"
"Rh2",0,7.98577511609216,0.368,0.006,0,"61","Rh2"
"rtp",0,6.04011798782264,0.941,0.01,0,"61","rtp"
"Gbeta76C",0,5.70861254047951,0.956,0.004,0,"61","Gbeta76C"
"ninaC",0,5.39620228381633,0.912,0.003,0,"61","ninaC"
"trp",0,5.00213076321515,0.912,0.002,0,"61","trp"
"CG34134",0,4.74907234867915,0.853,0.021,0,"61","CG34134"
"ninaA",0,4.51470056169057,0.868,0.002,0,"61","ninaA"
"inaD",0,4.38404424083023,0.853,0.008,0,"61","inaD"
"inaC",0,4.00290566369227,0.794,0.004,0,"61","inaC"
"Cpn",0,3.7889476369241,0.574,0.002,0,"61","Cpn"
"SmydA-8",0,3.53011736254676,0.794,0.001,0,"61","SmydA-8"
"chp",0,3.4415211148445,0.588,0.001,0,"61","chp"
"Culd",0,3.33109730031253,0.721,0.003,0,"61","Culd"
"trpl",0,3.0699560779525,0.647,0.001,0,"61","trpl"
"CG43340",0,3.02182917309689,0.647,0.004,0,"61","CG43340"
"CG14742",0,2.930370320562,0.5,0.001,0,"61","CG14742"
"Achl",0,2.78654591044896,0.632,0.002,0,"61","Achl"
"CG9150",0,2.670042958828,0.515,0,0,"61","CG9150"
"CG9427",0,2.39148675243874,0.456,0.001,0,"61","CG9427"
"PIP82",0,2.25546175495782,0.603,0,0,"61","PIP82"
"Pph13",0,2.08351676561459,0.529,0,0,"61","Pph13"
"stops",0,2.08250912663164,0.544,0.006,0,"61","stops"
"CG44195",0,1.89959842739007,0.485,0.003,0,"61","CG44195"
"peb",0,1.86994608938222,0.412,0.001,0,"61","peb"
"CG9990",0,1.8480332206528,0.471,0.005,0,"61","CG9990"
"Ekar",0,1.73514618777527,0.441,0.008,0,"61","Ekar"
"Crg-1",0,1.73071890465695,0.456,0.003,0,"61","Crg-1"
"boss",0,1.58375836419951,0.397,0.001,0,"61","boss"
"Tab2",0,1.45695335602145,0.382,0.006,0,"61","Tab2"
"Osi2",0,1.33195039933152,0.265,0.002,0,"61","Osi2"
"CG18507",0,1.30845202972708,0.294,0.001,0,"61","CG18507"
"CG6656",0,1.2952361755797,0.368,0.002,0,"61","CG6656"
"CR43480",0,1.28281206213817,0.353,0.001,0,"61","CR43480"
"ninaG",0,1.24317968917441,0.426,0.005,0,"61","ninaG"
"CarT",0,1.15158347749889,0.279,0.001,0,"61","CarT"
"CR32553",0,1.14046009652034,0.309,0,0,"61","CR32553"
"CG177392",6.77564636667071e-220,2.66249671348671,0.662,0.028,8.4939502852584e-216,"61","CG17739"
"CG185983",1.06451375990806e-219,2.38487878801402,0.603,0.022,1.33447444942074e-215,"61","CG18598"
"Cep135",3.47150275865759e-218,1.34981212791523,0.25,0.004,4.35187585825315e-214,"61","Cep135"
"ninaE",1.52591837882609e-215,8.43932780004583,0.544,0.019,1.91289127969639e-211,"61","ninaE"
"Rab321",3.66925659967562e-148,1.45042102498802,0.382,0.013,4.59978007335336e-144,"61","Rab32"
"CG45782",9.65101112977095e-131,2.27902357596757,0.544,0.032,1.20985075522809e-126,"61","CG45782"
"Mppe",3.17299830964414e-118,2.61430646978408,0.691,0.058,3.97767068096989e-114,"61","Mppe"
"PGRP-LA1",6.16188529094865e-115,1.21316724064086,0.426,0.021,7.72453940073323e-111,"61","PGRP-LA"
"Thor2",7.71382642845827e-104,2.10158772765687,0.338,0.015,9.67005281071529e-100,"61","Thor"
"crb1",1.26742450518363e-77,1.26748268796438,0.382,0.025,1.5888433596982e-73,"61","crb"
"CG186222",6.06050266001232e-73,1.05699888608161,0.309,0.017,7.59744613459145e-69,"61","CG18622"
"Fbxl4",2.3197269591372e-72,1.64692727128727,0.515,0.049,2.9080097159744e-68,"61","Fbxl4"
"hoe2",4.55131498795367e-62,1.39111404512877,0.426,0.038,5.70552846889872e-58,"61","hoe2"
"betaTub97EF4",1.60587889357541e-61,1.06398751599436,0.353,0.026,2.01312978098614e-57,"61","betaTub97EF"
"Pkn4",8.77425018827743e-55,1.94596467999932,0.706,0.119,1.09994000360246e-50,"61","Pkn"
"CAH12",8.48093879300718e-54,1.81325139006337,0.853,0.18,1.06317048709138e-49,"61","CAH1"
"CG396111",1.05613282175155e-53,2.02472614367942,0.75,0.141,1.32396810534774e-49,"61","CG3961"
"CG31038",3.12681413842172e-50,1.22445041195005,0.368,0.035,3.91977420392547e-46,"61","CG31038"
"Galphaq5",3.34236784999848e-47,4.02251188873031,0.897,0.313,4.18999233675809e-43,"61","Galphaq"
"Npc2a14",1.61607529535443e-44,2.23209257725371,0.765,0.176,2.02591199025632e-40,"61","Npc2a"
"Svil2",4.99647357682347e-42,1.78327503266445,0.588,0.103,6.2635792759059e-38,"61","Svil"
"CG72209",5.77341404805151e-42,3.31353344726115,0.868,0.314,7.23755185063737e-38,"61","CG7220"
"Moe11",5.0817099628743e-40,2.05421348280043,0.868,0.265,6.37043160945922e-36,"61","Moe"
"CG46604",1.74209418634105e-36,1.61221361006196,0.632,0.134,2.18388927199713e-32,"61","CG4660"
"Ggamma30A23",3.23443170340921e-35,2.49776755322812,1,0.864,4.05468358339378e-31,"61","Ggamma30A"
"norpA21",1.2183848956737e-33,3.10757245299238,0.926,0.655,1.52736730521655e-29,"61","norpA"
"CG69831",1.19354453131461e-29,1.56093077006453,0.5,0.1,1.49622742445599e-25,"61","CG6983"
"mt:ATPase8",2.22975921882914e-28,1.11964609178392,0.309,0.041,2.79522615672421e-24,"61","mt:ATPase8"
"Eaat27",3.58350669156726e-28,1.61470667732691,0.691,0.207,4.49228398854872e-24,"61","Eaat2"
"RhoGDI4",3.37411165617471e-27,2.40228690378927,0.838,0.427,4.22978637218062e-23,"61","RhoGDI"
"rdgC4",6.81844369487085e-27,1.22686740697607,0.471,0.095,8.54760101589009e-23,"61","rdgC"
"awd5",5.11771821360904e-26,2.07361857918257,0.853,0.565,6.41557155258029e-22,"61","awd"
"Tsp42Ej18",6.64256593882169e-24,1.98807533604585,0.897,0.68,8.32712066090687e-20,"61","Tsp42Ej"
"mt:ATPase616",1.34871036013185e-23,1.64484912449454,0.985,0.986,1.69074330746129e-19,"61","mt:ATPase6"
"CG15118",1.49882491718146e-23,1.08492493985605,0.309,0.049,1.87892691617868e-19,"61","CG15118"
"Pis6",3.97502746151127e-23,1.86685224915833,0.853,0.521,4.98309442575053e-19,"61","Pis"
"Synd5",7.03298286377634e-23,1.34682373239295,0.588,0.174,8.81654731803003e-19,"61","Synd"
"Slob14",1.2706913911176e-22,1.65265403694086,0.706,0.264,1.59293872790502e-18,"61","Slob"
"rdgA21",7.01273115839561e-22,2.03600776003042,0.838,0.428,8.79115978016474e-18,"61","rdgA"
"mbl14",9.10790936492996e-22,1.92216353246461,0.912,0.566,1.14176751798762e-17,"61","mbl"
"yps3",1.07778220733087e-20,2.80223373536791,0.603,0.218,1.35110777510998e-16,"61","yps"
"Cam23",1.18580643094881e-20,1.08789890472274,1,0.964,1.48652694183742e-16,"61","Cam"
"Ipp5",1.2744192908132e-20,1.61204811234107,0.809,0.429,1.59761202296342e-16,"61","Ipp"
"RpL7A7",1.40208504234791e-20,1.53322150529386,0.897,0.789,1.75765380908734e-16,"61","RpL7A"
"Ank210",6.57267303784871e-20,1.5866452170293,0.926,0.681,8.23950292024715e-16,"61","Ank2"
"RpL288",1.18024523461102e-19,1.10715498869647,0.971,0.908,1.47955542610838e-15,"61","RpL28"
"Lk65",9.29063334482016e-18,1.66387737185524,0.941,0.806,1.16467379610665e-13,"61","Lk6"
"RpL2115",1.0504763898565e-17,1.01246858958726,0.985,0.912,1.31687720232411e-13,"61","RpL21"
"SpdS",1.43527269904107e-17,1.25041069823981,0.412,0.107,1.79925785551788e-13,"61","SpdS"
"Cnx99A8",1.106665302724e-16,1.81642927573186,0.647,0.279,1.38731562349481e-12,"61","Cnx99A"
"lqf",1.26531544030694e-16,1.73194511558599,0.809,0.521,1.58619943596878e-12,"61","lqf"
"Ttd146",1.45083907363953e-16,1.29812058106655,0.691,0.314,1.81877186271451e-12,"61","Ttd14"
"Mob215",2.34413775485968e-16,1.41106267465883,0.824,0.556,2.9386110894921e-12,"61","Mob2"
"Inos3",4.03042554427169e-16,1.25942651049002,0.544,0.191,5.052541462299e-12,"61","Inos"
"Hexo1",1.65191413685968e-15,1.0290459560246,0.338,0.081,2.07083956196729e-11,"61","Hexo1"
"Tctp11",4.17956793119377e-15,1.33157735467036,0.853,0.571,5.23950635854451e-11,"61","Tctp"
"RpL388",4.34970177764158e-15,1.14163412391123,0.956,0.925,5.45278614845148e-11,"61","RpL38"
"CG93918",9.67991325475933e-15,1.21706390102246,0.544,0.203,1.21347392561663e-10,"61","CG9391"
"CG1459113",1.22412282765182e-14,1.6075824767442,0.706,0.387,1.53456037674432e-10,"61","CG14591"
"Trx-26",2.7890902817234e-14,1.24309512397308,0.75,0.433,3.49640357716846e-10,"61","Trx-2"
"RpL135",9.97165009028729e-14,1.00578274365141,0.912,0.842,1.25004605531841e-09,"61","RpL13"
"RpS249",1.16556017510195e-13,1.01367983478171,0.926,0.785,1.4611462355078e-09,"61","RpS24"
"RpS2310",2.17777584265042e-13,1.24513013959607,0.853,0.646,2.73005979634656e-09,"61","RpS23"
"CNBP8",6.83938847601889e-13,1.45434642087016,0.721,0.459,8.57385739353728e-09,"61","CNBP"
"RpS14b10",7.22195052090834e-13,1.20612850831051,0.824,0.603,9.05343717301069e-09,"61","RpS14b"
"gol2",7.65991935253344e-13,1.34180707959221,0.471,0.168,9.60247490033591e-09,"61","gol"
"cathD9",9.23599646495548e-13,1.3146529420631,0.706,0.39,1.15782451684682e-08,"61","cathD"
"RpL37A9",1.13252984895404e-12,1.02793729342572,0.941,0.814,1.41973941864879e-08,"61","RpL37A"
"Rbp97",1.46470239288968e-12,1.76519025461466,0.765,0.51,1.83615091972651e-08,"61","Rbp9"
"Chd648",2.62468731600364e-12,1.24791985583845,0.618,0.302,3.29030801934217e-08,"61","Chd64"
"rdgB5",2.86700312574147e-12,1.26646177977806,0.735,0.436,3.5940751184295e-08,"61","rdgB"
"CG321035",6.86890834438575e-12,1.19052542257096,0.544,0.226,8.61086350052198e-08,"61","CG32103"
"Calx11",1.33109815153476e-11,1.04423659692875,0.544,0.225,1.66866464276398e-07,"61","Calx"
"path12",3.40269922827383e-10,1.06687128258028,0.5,0.216,4.26562375256408e-06,"61","path"
"RpL307",5.89214314867059e-10,1.00014456100979,0.794,0.571,7.38639065117345e-06,"61","RpL30"
"CG99537",3.84000814591894e-09,1.07761934484031,0.456,0.194,4.81383421172399e-05,"61","CG9953"
"Uev1A4",1.55262171355855e-08,1.07624971755223,0.515,0.266,0.0001946366580117,"61","Uev1A"
"shot9",1.88746434692591e-08,1.13436049068287,0.471,0.208,0.000236612530530632,"61","shot"
"nrm9",3.86655479163107e-08,1.00445280462552,0.485,0.237,0.000484711308678871,"61","nrm"
"mt:ND19",6.60618923934173e-07,1.18469911297173,0.765,0.618,0.00828151883043879,"61","mt:ND1"
"mt:ND24",1.30918312388138e-06,1.05142344930181,0.353,0.159,0.016411919640977,"61","mt:ND2"
"CG4914",0,1.54021864537742,0.262,0,0,"62","CG4914"
"DIP-zeta",1.31415145492087e-234,4.6694035365564,1,0.058,1.6474202638888e-230,"62","DIP-zeta"
"CR443662",3.55836579579116e-192,2.41502873458363,0.721,0.033,4.46076736160379e-188,"62","CR44366"
"ome3",3.30532237828774e-91,2.30874901349887,0.656,0.059,4.14355213342151e-87,"62","ome"
"D8",4.80370442742201e-76,2.15440758565366,0.82,0.104,6.02192387021623e-72,"62","D"
"br6",6.28572506836702e-70,2.45215532183919,0.918,0.148,7.8797849457049e-66,"62","br"
"Wnt43",2.94649031622599e-67,1.92710007367285,0.557,0.054,3.6937202604209e-63,"62","Wnt4"
"sano3",1.57008202923798e-50,1.95417176536272,0.607,0.088,1.96825483185274e-46,"62","sano"
"CG318147",3.98864627098822e-49,2.10023850400799,0.77,0.146,5.00016696531083e-45,"62","CG31814"
"Scp218",7.1030352039985e-49,2.49541611790299,0.951,0.266,8.90436493173252e-45,"62","Scp2"
"hbs",5.36528839470572e-48,1.61444301110581,0.475,0.056,6.72592553160309e-44,"62","hbs"
"Sox21b6",6.16552291426493e-47,1.80487270434549,0.541,0.071,7.72909952532252e-43,"62","Sox21b"
"glec27",2.1690208498084e-42,2.9506306368863,0.984,0.485,2.71908453731981e-38,"62","glec"
"sNPF14",1.65301358927462e-39,2.10095451565843,0.852,0.204,2.07221783551466e-35,"62","sNPF"
"SoxN22",1.61894840842317e-37,1.93285073133581,0.885,0.247,2.02951372479928e-33,"62","SoxN"
"dpr1317",3.78185617201273e-36,2.23387552683246,0.967,0.378,4.74093489723516e-32,"62","dpr13"
"scro26",1.01824318221451e-28,1.50142615315648,0.803,0.209,1.27646965322411e-24,"62","scro"
"CG3122118",7.89951152410917e-28,1.94056342762214,1,0.722,9.90282764662325e-24,"62","CG31221"
"beat-IIb8",1.42650627922265e-22,1.45534959585799,0.574,0.151,1.78826827163352e-18,"62","beat-IIb"
"Pde610",2.82188512147827e-22,1.7921119893886,0.918,0.59,3.53751518828517e-18,"62","Pde6"
"CG3354312",2.87993118228176e-22,1.63351129360898,0.77,0.313,3.61028173010841e-18,"62","CG33543"
"Argk23",8.07832773401864e-22,1.14919107761418,1,0.914,1.01269916473658e-17,"62","Argk"
"Pdp125",1.51408942328368e-21,1.08887216103358,1,0.934,1.89806250102842e-17,"62","Pdp1"
"CG1531213",4.44206951224882e-21,1.436416721127,0.705,0.252,5.56857834055513e-17,"62","CG15312"
"CG886117",5.06939572832284e-21,1.5140577702538,0.852,0.36,6.35499448502552e-17,"62","CG8861"
"rst2",6.46928777509581e-21,1.12236264460283,0.361,0.066,8.10989915486011e-17,"62","rst"
"CG4526316",1.09130306911463e-18,1.32198145536395,0.918,0.609,1.3680575274421e-14,"62","CG45263"
"kirre18",6.83617856397327e-18,1.33725597506857,0.82,0.401,8.56983344779689e-14,"62","kirre"
"Dh44-R12",4.41961941422987e-17,1.08297784474716,0.311,0.06,5.54043489767856e-13,"62","Dh44-R1"
"px10",1.45600788013097e-16,1.42462020362927,0.82,0.443,1.82525147853218e-12,"62","px"
"Ace24",2.04226807553635e-16,1.19097649747181,0.902,0.586,2.56018725949237e-12,"62","Ace"
"CG1476216",5.69951942127704e-16,1.27133326260981,0.934,0.509,7.14491754651289e-12,"62","CG14762"
"beat-IIIc10",7.11567239423846e-16,1.40801895257985,0.721,0.31,8.92020691341734e-12,"62","beat-IIIc"
"CG4266811",1.36917528229793e-15,1.30409389599893,0.836,0.484,1.71639813388869e-11,"62","CG42668"
"beat-Vb7",9.51489683272474e-15,1.12966779677038,0.508,0.16,1.19278746695037e-10,"62","beat-Vb"
"tna24",1.33199585053287e-14,1.21647041367357,0.902,0.676,1.669789998228e-10,"62","tna"
"CG1563012",1.80318303418416e-14,1.25949110148003,0.426,0.119,2.26047025165327e-10,"62","CG15630"
"Rgk37",9.3068979804838e-14,1.03375089796724,0.41,0.114,1.16671273083345e-09,"62","Rgk3"
"Slob15",4.20528318695615e-13,1.12466503976449,0.639,0.265,5.27174300316823e-09,"62","Slob"
"CG3046318",5.67828895942649e-13,1.26711118599928,0.705,0.344,7.11830303953704e-09,"62","CG30463"
"CG343719",6.7793290911173e-13,1.04282102989181,0.508,0.176,8.49856694862465e-09,"62","CG34371"
"CG15043",1.14233185144314e-12,1.14076996214641,0.361,0.099,1.43202720896912e-08,"62","CG1504"
"trn17",3.64277906507772e-12,1.23049125728987,0.492,0.173,4.56658783598142e-08,"62","trn"
"CG4390214",5.10992873402996e-12,1.0081311180462,0.672,0.283,6.40580666097996e-08,"62","CG43902"
"CG171935",1.73531223678024e-11,1.00201000242172,0.262,0.06,2.17538742002771e-07,"62","CG17193"
"DopEcR21",1.93234550782765e-11,1.12776034878567,0.82,0.7,2.42238832861274e-07,"62","DopEcR"
"nkd8",5.27642952620175e-11,1.09540825837483,0.639,0.294,6.61453205404652e-07,"62","nkd"
"CG372621",6.41899106571102e-11,1.10195539460832,0.607,0.288,8.04684719997533e-07,"62","CG3726"
"Frq29",6.5780415793479e-11,1.19774684198679,0.541,0.227,8.24623292387053e-07,"62","Frq2"
"nwk20",8.00035245627676e-11,1.06379713125153,0.705,0.377,1.00292418391885e-06,"62","nwk"
"Toll-615",1.91363405585982e-10,1.08917291313616,0.705,0.403,2.39893165242587e-06,"62","Toll-6"
"gammaSnap212",7.30041872530283e-10,1.04996180803396,0.41,0.151,9.15180491403963e-06,"62","gammaSnap2"
"CG1543115",2.76598554069924e-09,1.09517806404739,0.508,0.237,3.46743947382057e-05,"62","CG15431"
"CG300914",5.18811064673471e-09,1.2037164439598,0.754,0.458,6.50381550674663e-05,"62","CG3009"
"rdgA22",1.44106418881024e-08,1.02868655242147,0.689,0.428,0.000180651806709252,"62","rdgA"
"Dys2",9.45812879956301e-08,1.11918348591389,0.311,0.109,0.00118567102631322,"62","Dys"
"drongo11",5.5778840425415e-06,1.01278784055325,0.475,0.262,0.0699243543573003,"62","drongo"
"CG146872",0,6.25973434912854,0.966,0.029,0,"63","CG14687"
"Mcm5",0,3.08216152371062,0.763,0.001,0,"63","Mcm5"
"Poxn",0,3.03351997990823,0.898,0.005,0,"63","Poxn"
"HLH3B",0,2.00296451486,0.627,0.011,0,"63","HLH3B"
"CG14354",0,1.09769221270922,0.288,0,0,"63","CG14354"
"Dr",4.30793678342522e-296,1.62638867905694,0.508,0.01,5.40042955170186e-292,"63","Dr"
"grn1",5.99832173646456e-223,2.17797178675199,0.712,0.027,7.51949612883197e-219,"63","grn"
"Nep14",5.20419535367318e-207,3.03841122179853,0.915,0.051,6.5239792953647e-203,"63","Nep1"
"sv",8.55410202317114e-163,1.23696758642664,0.356,0.009,1.07234222962473e-158,"63","sv"
"CG32392",6.71262331410911e-114,1.55523601366451,0.441,0.02,8.41494458656719e-110,"63","CG32392"
"Dh312",9.65929460801855e-108,4.03213198017389,0.915,0.101,1.21088917206121e-103,"63","Dh31"
"D9",1.75465202197829e-98,2.33164618432965,0.932,0.104,2.19963177475199e-94,"63","D"
"ara2",4.10109196004613e-93,1.7296777830818,0.39,0.019,5.14112888111382e-89,"63","ara"
"CG185984",2.597365766571e-91,1.83805801223994,0.424,0.023,3.25605772497341e-87,"63","CG18598"
"CG6006",3.24551362788643e-86,2.18230985410723,0.746,0.076,4.06857588391843e-82,"63","CG6006"
"Sox21b7",7.47713265480674e-71,1.21530102208724,0.695,0.071,9.37333349606573e-67,"63","Sox21b"
"Gad17",6.01850085513174e-64,2.28002057699771,0.983,0.171,7.54479267199315e-60,"63","Gad1"
"caup3",1.45750517944186e-63,2.50762563098718,0.441,0.036,1.82712849294831e-59,"63","caup"
"Tbh2",3.34190785480651e-63,1.56566240904668,0.559,0.056,4.18941568678544e-59,"63","Tbh"
"Lim18",4.93077848936085e-60,2.25997949192417,0.983,0.189,6.18122391426276e-56,"63","Lim1"
"Nhe213",8.52894443551953e-59,2.2460185337334,0.797,0.13,1.06918847443673e-54,"63","Nhe2"
"Drl-26",1.05523783844894e-55,1.79049154928776,0.797,0.13,1.32284615427959e-51,"63","Drl-2"
"Oamb9",3.94369480713925e-55,1.53542989751973,0.729,0.107,4.94381581022976e-51,"63","Oamb"
"nvy3",5.74227140557926e-54,1.77437247524818,0.729,0.11,7.19851143403416e-50,"63","nvy"
"CG4281713",1.61872130930253e-51,2.81170611069406,0.983,0.284,2.02922903334165e-47,"63","CG42817"
"btsz5",3.53718838370022e-50,1.51316491746866,0.661,0.094,4.4342193578066e-46,"63","btsz"
"Dat7",4.81880143498354e-50,2.55228948526376,0.898,0.218,6.04084947889536e-46,"63","Dat"
"Pka-C312",1.02217150168706e-46,2.40856969810439,0.746,0.13,1.2813941945149e-42,"63","Pka-C3"
"CG109476",1.01612708406536e-42,1.7988324195239,0.576,0.086,1.27381691258433e-38,"63","CG10947"
"CR321112",6.30608063717906e-42,1.1353998499954,0.288,0.023,7.90530268676767e-38,"63","CR32111"
"CG331161",3.36038098298962e-41,1.10776313888524,0.576,0.083,4.21257360027579e-37,"63","CG33116"
"CG429711",1.35454757302563e-40,1.29445131396187,0.746,0.136,1.69806083754493e-36,"63","CG4297"
"CG149897",9.07500987119104e-39,2.57692343258799,1,0.361,1.13764323745251e-34,"63","CG14989"
"tinc2",1.6655744776249e-38,1.48900094466696,0.678,0.125,2.08796416515057e-34,"63","tinc"
"jdp10",1.01574147812806e-37,2.9494087739627,1,0.733,1.27333351698133e-33,"63","jdp"
"Ac76E1",1.68961487888753e-37,1.12910413623747,0.424,0.051,2.11810121217341e-33,"63","Ac76E"
"CG322256",1.09062129811739e-35,1.55545650951865,0.729,0.159,1.36720285931996e-31,"63","CG32225"
"CG72724",5.60210332241045e-35,1.08101915702289,0.593,0.101,7.02279672497374e-31,"63","CG7272"
"Rgk14",7.79208815592427e-35,1.92207907849203,0.814,0.194,9.76816171226666e-31,"63","Rgk1"
"pum12",8.10098963233952e-35,2.12714558671641,1,0.949,1.01554006031008e-30,"63","pum"
"CG1820819",2.16252874771647e-34,2.00668514031965,0.983,0.37,2.71094603813736e-30,"63","CG18208"
"14-3-3zeta7",3.72517797919186e-34,2.10290123393586,1,0.975,4.66988311471492e-30,"63","14-3-3zeta"
"Sytbeta8",3.91096771544389e-34,1.52978563047643,0.78,0.184,4.90278912808046e-30,"63","Sytbeta"
"Rdl20",1.95469430646294e-33,1.64731073905435,1,0.9,2.45040478258194e-29,"63","Rdl"
"CG304199",1.85039213868098e-32,1.23492281305549,0.814,0.188,2.31965158505047e-28,"63","CG30419"
"CG427003",1.93309769366816e-32,1.0017832154993,0.525,0.085,2.42333126878241e-28,"63","CG42700"
"Fas212",2.56519016103206e-32,1.99750784787317,0.949,0.342,3.21572238586979e-28,"63","Fas2"
"Tomosyn11",1.03748578674739e-31,2.1767039751161,0.949,0.541,1.30059218226653e-27,"63","Tomosyn"
"GABA-B-R32",1.6166134352066e-31,1.48109122140775,0.441,0.067,2.02658660237499e-27,"63","GABA-B-R3"
"amon11",4.01998628357897e-29,1.95583163853497,0.983,0.47,5.0394548050946e-25,"63","amon"
